original_value,cleaned_value,status,justification,similarity_score,source_column
Red Earth First Nation,RED EARTH FIRST NATION,accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
Red Rock Indian Band,RED ROCK INDIAN BAND,accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Redelmeier, Donald A","REDELMEIER, Donald A",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
ReelData Inc.|ReelData Inc.,Reeldata Inc.|Reeldata Inc.,accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Regan, Emma Rose","REGAN, EMMA ROSE",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
Regina Treaty/Status Indian Services Inc.,REGINA TREATY STATUS INDIAN SERVICES INC.,accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
Regional Association of west Quebecers,REGIONAL ASSOCIATION OF WEST QUEBECERS,accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
Regroupement des loisirs culturels et scientifiques du Témiscamingue,REGROUPEMENT DES LOISIRS CULTURELS ET SCIENTIFIQUES DU TÉMISCAMINGUE,accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Reid, Meaghan","REID, MEAGHAN",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Reiher, Alexis","REIHER, ALEXIS",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Reiher, Samuel","REIHER, SAMUEL",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Reilly, Luke Patrick","REILLY, LUKE PATRICK",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
Reimer Gardens INC.,Reimer Gardens Inc.,accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Reimer, Raylene A","REIMER, Raylene A",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Reinke, Emma-Leigh Heather","REINKE, EMMA-LEIGH HEATHER",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Remme, Veronica Michele","REMME, VERONICA MICHELE",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Renae Hildebrand, Kevin Hildebrand","Renae Hildebrand , Kevin hildebrand",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Renaud-Roy, Alix","RENAUD-ROY, ALIX",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Renoux, Christel","RENOUX, Christel",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
Reseau de Developpement Economique et d’Employabilite de Terre-Neuve-et-Labrador|Reseau de Developpement Economique et d’Employabilite de Terre-Neuve-et-Labrador,Reseau de Developpement Economique et d'Employabilite de Terre-Neuve-et-Labrador|Reseau de Developpement Economique et d'Employabilite de Terre-Neuve-et-Labrador,accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Retnakaran, Ravi R","RETNAKARAN, Ravi R",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Reynolds, Kevin","REYNOLDS, KEVIN",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Rhodes, Ryan E","RHODES, Ryan E",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
Rhéolution inc.|Rhéolution inc.,Rhéolution inc. | Rhéolution inc.,accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Riabowol, Karl T","RIABOWOL, Karl T",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
Rice Lake Beer & Cider Co. Ltd.,RICE LAKE BEER & CIDER CO. LTD.,accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
Richard Simon,"RICHARD, SIMON",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Richard, Caroline","RICHARD, Caroline",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Richard, Simon Clovis","RICHARD, SIMON CLOVIS",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Richard, Stéphane","RICHARD, Stéphane",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Richardson, Christopher","RICHARDSON, Christopher",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Richey, Kyla Elizabeth","RICHEY, KYLA ELIZABETH",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
Rick Hansen Foundation,RICK HANSEN FOUNDATION,accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Ridde, Valéry","RIDDE, Valéry",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Riddle, Matthew Wallace","RIDDLE, MATTHEW WALLACE",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Riddle, Michael Dunlop","RIDDLE, MICHAEL DUNLOP",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
Ridgepoint Wines Inc,Ridgepoint Wines Inc.,accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Riendeau, Vincent","RIENDEAU, VINCENT",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
Riou Apiaries Ltd,Riou Apiaries Ltd.,accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Ripley, Douglas","RIPLEY, DOUGLAS",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Rissling, Alysia Rae","RISSLING, ALYSIA RAE",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Ritter, Stefan Karl","RITTER, STEFAN KARL",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Rivard, Aurélie","RIVARD, AURÉLIE",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
Riverbreeze Farms Ltd,Riverbreeze Farms Ltd.,accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
Riverdown Holsteins Inc,"Riverdown Holsteins Inc.,",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
Riverton and District Friendship Centre Inc.,RIVERTON AND DISTRICT FRIENDSHIP CENTRE INC.,accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
Riverview Cellars Incorporated,RIVERVIEW CELLARS INCORPORATED,accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Riviere, Jayde","RIVIERE, JAYDE",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Robanske, Christopher James","ROBANSKE, CHRISTOPHER JAMES",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Robbins, Christine","ROBBINS, CHRISTINE",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Robbins, Clinton S","ROBBINS, Clinton S",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Roberge, Pasquale","ROBERGE, Pasquale",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Roberts, Megan","ROBERTS, MEGAN",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Roberts, Waylon William Douglas","ROBERTS, WAYLON WILLIAM DOUGLAS",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Robertson, Janice","ROBERTSON, Janice",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Robichaud, Audrey","ROBICHAUD, AUDREY",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Robillard-Millette, Charlotte","ROBILLARD-MILLETTE, CHARLOTTE",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Robinson, Christine","ROBINSON, CHRISTINE",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Robinson, Kathryn Anne Elizabeth","ROBINSON, KATHRYN ANNE ELIZABETH",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Robinson, Scott Peter","ROBINSON, SCOTT PETER",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
Rochef Chocolatier inc.|Rochef Chocolatier inc.,Rochef Chocolatier Inc.|Rochef Chocolatier Inc.,accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Rochon, Olivier","ROCHON, OLIVIER",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
Rockway 88 Ltd,Rockway 88 Ltd.,accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
Rocky Native Friendship Centre Society,ROCKY NATIVE FRIENDSHIP CENTRE SOCIETY,accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
Rodney J. Brockman,Rodney J Brockman,accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Rodney, Brendon Justin","RODNEY, BRENDON JUSTIN",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
Roesaleen Farms Ltd,Roesaleen Farms Ltd.,accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Roger, Michel","ROGER, Michel",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Rogers, Brittany Vaughan","ROGERS, BRITTANY VAUGHAN",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
Rolling River First Nation,ROLLING RIVER FIRST NATION,accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Roman, Lisa","ROMAN, LISA",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Romaniw, Anthony","ROMANIW, ANTHONY",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Romeo, Antonio Rocco","ROMEO, ANTONIO ROCCO",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Roorda, Stephanie","ROORDA, STEPHANIE",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
Roots To Harvest,Roots to Harvest,accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
Roots and Shoots Farm inc.,Roots and Shoots Farm Inc.,accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Roper, Christine Faith","ROPER, CHRISTINE FAITH",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Rose, Deanne Cynthia","ROSE, DEANNE CYNTHIA",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Rose, Louise","ROSE, Louise",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
Rosebank Farms Ltd.,Rosebank Farms Ltd,accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
Rosehall Run Vineyards INC.,Rosehall Run Vineyards Inc.,accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Rosenblum, Norman D","ROSENBLUM, Norman D",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Ross, Colin J","ROSS, Colin J",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Ross, Neilly Ella","ROSS, NEILLY ELLA",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
"Ross, Ruth A","ROSS, Ruth A",accepted,exact_normalized_match with similarity score 100.0. Automatic correction permitted.,100.0,recipient_legal_name
